,BusStopCode,RoadName,Description,Latitude,Longitude,geometry,area
416,11541,Stirling Rd,Opp Queens,1.29235984013148,103.80578500139798,POINT (103.805785001398 1.29235984013148),MEI CHIN
417,11551,Stirling Rd,Tiong Ghee Tp,1.29126703051517,103.8040959835246,POINT (103.8040959835246 1.29126703051517),MEI CHIN
418,11561,Stirling Rd,Blk 166,1.29107396045212,103.80247592924283,POINT (103.8024759292428 1.29107396045212),MEI CHIN
419,11579,Mei Ling St,Blk 158,1.29256489056942,103.80303321252237,POINT (103.8030332125224 1.29256489056942),MEI CHIN
420,11589,Mei Ling St,Blk 157,1.292991881006,103.80400524995773,POINT (103.8040052499577 1.292991881006),MEI CHIN
421,11599,Mei Ling St,Blk 153,1.29420805600708,103.80314888900556,POINT (103.8031488890056 1.29420805600708),MEI CHIN
422,11609,Mei Chin Rd,Blk 163,1.29188972202709,103.80212194401808,POINT (103.8021219440181 1.29188972202709),MEI CHIN
423,12021,Holland Rd,Bef Moonbeam Wk,1.31907638897016,103.78243055601493,POINT (103.7824305560149 1.31907638897016),ULU PANDAN
424,12029,Holland Rd,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,POINT (103.7824392109149 1.31958369390988),HOLLAND ROAD
425,12031,Ulu Pandan Rd,Pandan Valley Condo,1.3208008510991,103.7796285552172,POINT (103.7796285552172 1.3208008510991),ULU PANDAN
426,12039,Ulu Pandan Rd,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835,POINT (103.7801899838684 1.32104526183447),HOLLAND ROAD
427,12041,Ulu Pandan Rd,Aft Pandan Valley,1.32049172685895,103.77653442120544,POINT (103.7765344212054 1.32049172685895),ULU PANDAN
428,12049,Ulu Pandan Rd,Opp Pandan Valley,1.32091131971837,103.77655888991401,POINT (103.776558889914 1.32091131971837),HOLLAND ROAD
429,12051,Ulu Pandan Rd,Pine Gr Condo,1.3204289505949,103.7750613105408,POINT (103.7750613105408 1.3204289505949),ULU PANDAN
430,12059,Ulu Pandan Rd,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,POINT (103.7751589783384 1.32072731097778),HOLLAND ROAD
431,12061,Clementi Rd,Blk 109,1.32178500189496,103.77087339859139,POINT (103.7708733985914 1.32178500189496),SUNSET WAY
432,12069,Clementi Rd,Opp Blk 109A,1.321433056,103.7710419,POINT (103.7710419 1.321433056),HOLLAND ROAD
433,12071,Clementi Rd,Blk 116,1.32402249998323,103.77219388896603,POINT (103.772193888966 1.32402249998323),SUNSET WAY
434,12079,Clementi Rd,Opp Blk 116,1.32383187575187,103.77263094375739,POINT (103.7726309437574 1.32383187575187),HOLLAND ROAD
435,12081,Clementi Rd,Maju Camp,1.326468056,103.77543,POINT (103.77543 1.326468056),SUNSET WAY
436,12089,Clementi Rd,Opp Maju Camp,1.326261111,103.7757089,POINT (103.7757089 1.326261111),HOLLAND ROAD
437,12091,Clementi Rd,SIM HQ,1.32918315486756,103.7771471166854,POINT (103.7771471166854 1.32918315486756),ANAK BUKIT
438,12099,Clementi Rd,Opp SIM HQ,1.327838056,103.7767036,POINT (103.7767036 1.327838056),HOLLAND ROAD
439,12101,Clementi Rd,Ngee Ann Poly,1.33243896358504,103.77768506316727,POINT (103.7776850631673 1.33243896358504),ANAK BUKIT
440,12109,Clementi Rd,Opp Ngee Ann Poly,1.330819444,103.7780086,POINT (103.7780086 1.330819444),HOLLAND ROAD
441,12111,Ulu Pandan Rd,Bef Clementi Rd,1.3191179107649,103.77222980786665,POINT (103.7722298078667 1.3191179107649),ULU PANDAN
442,12119,Ulu Pandan Rd,Police KINS Trg Camp,1.31964598192789,103.77279266281438,POINT (103.7727926628144 1.31964598192789),HOLLAND ROAD
443,12121,Ghim Moh Rd,Blk 7,1.31164833301814,103.7871516670319,POINT (103.7871516670319 1.31164833301814),GHIM MOH
444,12129,Ghim Moh Rd,Blk 3,1.31182111096862,103.78732611099163,POINT (103.7873261109916 1.31182111096862),GHIM MOH
445,12131,Mt Sinai Rd,Aft Grove Ave,1.3141594439742,103.785061666981,POINT (103.785061666981 1.3141594439742),ULU PANDAN
446,12139,Mt Sinai Rd,Aft Mt Sinai Lane,1.31453185933289,103.78504157068625,POINT (103.7850415706862 1.31453185933289),GHIM MOH
447,12141,Mt Sinai Rd,Opp Henry Pk,1.31574389841394,103.78239154819083,POINT (103.7823915481908 1.31574389841394),ULU PANDAN
448,12149,Mt Sinai Rd,Henry Pk,1.31576900455367,103.78266099158458,POINT (103.7826609915846 1.31576900455367),ULU PANDAN
449,12151,Moonbeam Walk,Bef Moonbeam Terr,1.31865064467378,103.78127574919664,POINT (103.7812757491966 1.31865064467378),ULU PANDAN
450,12169,Pandan Valley,Pandan Valley,1.31916549240365,103.77724170687915,POINT (103.7772417068792 1.31916549240365),ULU PANDAN
451,12179,Mt Sinai Rise,Montview,1.31679504687757,103.7769949436126,POINT (103.7769949436126 1.31679504687757),ULU PANDAN
452,12189,Mt Sinai Rise,Bef Mt Sinai Dr,1.31642693680141,103.78022402243116,POINT (103.7802240224312 1.31642693680141),ULU PANDAN
453,12199,Mt Sinai Rise,Opp Village Twr,1.31547998901343,103.77820622498255,POINT (103.7782062249826 1.31547998901343),ULU PANDAN
454,12201,Clementi Ave 6,Logishub @ Clementi,1.32670826856501,103.76399509585458,POINT (103.7639950958546 1.32670826856501),TOH TUCK
455,12209,Clementi Ave 6,Opp Logishub @ Clementi,1.32653202760922,103.76429968220569,POINT (103.7642996822057 1.32653202760922),SUNSET WAY
456,12211,Mt Sinai Dr,Bef Mt Sinai Wk,1.31721336095462,103.78070712088581,POINT (103.7807071208858 1.31721336095462),ULU PANDAN
457,13011,Napier Rd,Opp S'pore Botanic Gdns,1.306516,103.819225,POINT (103.819225 1.306516),RIDOUT
458,13019,Napier Rd,S'pore Botanic Gdns,1.3067380217198,103.82013079894885,POINT (103.8201307989489 1.3067380217198),NASSIM
459,13021,Holland Rd,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292,POINT (103.8143067081629 1.30633972996805),RIDOUT
460,13029,Holland Rd,Bef Tyersall Ave,1.30671783282361,103.8145185880206,POINT (103.8145185880206 1.30671783282361),TYERSALL
461,13031,Tanglin Rd,Opp Chatsworth Rd,1.29912972200223,103.81707388901162,POINT (103.8170738890116 1.29912972200223),RIDOUT
462,13039,Tanglin Rd,Bef Chatsworth Rd,1.29981572699945,103.81744265557978,POINT (103.8174426555798 1.29981572699945),CHATSWORTH
463,13041,Tanglin Rd,Aft Rochalie Dr,1.30242834318416,103.81967634723284,POINT (103.8196763472328 1.30242834318416),RIDOUT
464,13049,Tanglin Rd,Bef Rochalie Dr,1.30261671321463,103.82045069624506,POINT (103.8204506962451 1.30261671321463),CHATSWORTH
465,13051,River Valley Rd,Opp Valley Pt,1.29334305906356,103.8263656209055,POINT (103.8263656209055 1.29334305906356),CHATSWORTH
466,13059,River Valley Rd,Valley Pt,1.29328273601932,103.82663492676832,POINT (103.8266349267683 1.29328273601932),CHATSWORTH
467,13062,River Valley Rd,STELLAR RV,1.29476674399435,103.82853268161283,POINT (103.8285326816128 1.29476674399435),CHATSWORTH
468,13063,River Valley Rd,RV SUITES,1.29534692836828,103.82964309110659,POINT (103.8296430911066 1.29534692836828),CHATSWORTH
469,13069,River Valley Rd,RV RESIDENCES,1.29488000002792,103.82880805602646,POINT (103.8288080560265 1.29488000002792),CHATSWORTH
470,13071,River Valley Rd,Riva Lodge,1.29636199316259,103.8322512944371,POINT (103.8322512944371 1.29636199316259),LEONIE HILL
471,13079,River Valley Rd,The Cosmopolitan,1.29612213279141,103.83229211134126,POINT (103.8322921113413 1.29612213279141),ROBERTSON QUAY
472,13081,River Valley Rd,St. Thomas Wk,1.2959113890106,103.83624277798825,POINT (103.8362427779882 1.2959113890106),LEONIE HILL
473,13089,River Valley Rd,Opp St. Thomas Wk,1.29575111096804,103.83604111103381,POINT (103.8360411110338 1.29575111096804),INSTITUTION HILL
474,13091,River Valley Rd,AFT KIM YAM RD,1.29593138900491,103.83937805601917,POINT (103.8393780560192 1.29593138900491),OXLEY
475,13099,River Valley Rd,BEF KIM YAM RD,1.29578024244395,103.83961272081199,POINT (103.839612720812 1.29578024244395),INSTITUTION HILL
476,13101,River Valley Rd,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,POINT (103.842312097577 1.29414162678811),FORT CANNING
477,13109,River Valley Rd,UE Sq/Bef Mohd Sultan Rd,1.29350944398488,103.84272416702719,POINT (103.8427241670272 1.29350944398488),ROBERTSON QUAY
478,13119,Kim Seng Rd,Opp Great World City,1.29362677394379,103.83283853530904,POINT (103.832838535309 1.29362677394379),ROBERTSON QUAY
479,13121,Zion Rd,Opp Great World City,1.29409221679274,103.8308377640795,POINT (103.8308377640795 1.29409221679274),CHATSWORTH
480,13139,Kim Seng Rd,The Trillium,1.2950426189642,103.83205533028763,POINT (103.8320553302876 1.2950426189642),ROBERTSON QUAY
481,13141,Hoot Kiam Rd,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917,POINT (103.8299798634792 1.29763682834545),CHATSWORTH
482,13159,Irwell Bank Rd,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,POINT (103.830531835552 1.29796011528522),LEONIE HILL
483,13169,Grange Rd,Grange 80 Condo,1.29910305180416,103.82839289158527,POINT (103.8283928915853 1.29910305180416),ONE TREE HILL
484,13171,Grange Rd,Gramercy Pk,1.29906809120339,103.82650703485064,POINT (103.8265070348506 1.29906809120339),CHATSWORTH
485,13179,Grange Rd,Cliveden At Grange,1.29925749997453,103.82665250000115,POINT (103.8266525000011 1.29925749997453),ONE TREE HILL
486,13181,Grange Rd,Aft One Tree Hill,1.30023223661153,103.82403473005562,POINT (103.8240347300556 1.30023223661153),CHATSWORTH
487,13189,Grange Rd,Bef One Tree Hill,1.30038166697497,103.82414749997376,POINT (103.8241474999738 1.30038166697497),ONE TREE HILL
488,13191,Paterson Rd,Bef Orchard Blvd,1.302461,103.8297819,POINT (103.8297819 1.302461),ONE TREE HILL
489,13199,Paterson Rd,Aft Orchard Blvd,1.302127,103.829875,POINT (103.829875 1.302127),PATERSON
490,13201,Tanglin Rd,British High Comm,1.30453622259471,103.82209559895128,POINT (103.8220955989513 1.30453622259471),RIDOUT
491,13209,Tanglin Rd,Opp British High Comm,1.3040310710651,103.82205605505206,POINT (103.8220560550521 1.3040310710651),CHATSWORTH
492,13211,Mohd Sultan Rd,Aft Unity St,1.29241699362559,103.841095990069,POINT (103.841095990069 1.29241699362559),ROBERTSON QUAY
493,14009,Seah Im Rd,HarbourFront Int,1.26703502614245,103.81901469907409,POINT (103.8190146990741 1.26703502614245),MARITIME SQUARE
494,14011,Kg Bahru Rd,Bef Mt Faber Lodge,1.26795444401606,103.8255261109799,POINT (103.8255261109799 1.26795444401606),MARITIME SQUARE
495,14019,Kg Bahru Rd,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542,POINT (103.8257171744654 1.2684889249437),CITY TERMINALS
496,14021,Lower Delta Rd,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728,POINT (103.8247836110173 1.27132972198996),MARITIME SQUARE
497,14029,Lower Delta Rd,Blk 105,1.27247333301883,103.82418777803016,POINT (103.8241877780302 1.27247333301883),TELOK BLANGAH RISE
498,14031,Lower Delta Rd,St. Theresa's Convent,1.27624277802151,103.82306027800865,POINT (103.8230602780087 1.27624277802151),TELOK BLANGAH WAY
499,14039,Lower Delta Rd,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822,POINT (103.8234582676882 1.27663637861466),TELOK BLANGAH RISE
500,14041,Henderson Rd,Blk 54,1.2732727805917,103.81247079301698,POINT (103.812470793017 1.2732727805917),TELOK BLANGAH DRIVE
501,14049,Henderson Rd,Opp Blk 55,1.27324166755337,103.81304231999674,POINT (103.8130423199967 1.27324166755337),MARITIME SQUARE
502,14051,Henderson Rd,Aft Telok Blangah Hts,1.27581500000367,103.81507555599188,POINT (103.8150755559919 1.27581500000367),TELOK BLANGAH DRIVE
503,14059,Henderson Rd,Bef Telok Blangah Hts,1.27537485139506,103.81514365492288,POINT (103.8151436549229 1.27537485139506),MARITIME SQUARE
504,14061,Keppel Rd,Opp Former Railway Stn,1.27231269789239,103.83862035734883,POINT (103.8386203573488 1.27231269789239),CITY TERMINALS
505,14069,Keppel Rd,Former Railway Stn,1.272538056,103.8364069,POINT (103.8364069 1.272538056),EVERTON PARK
506,14071,Keppel Rd,Keppel Workshop,1.27220342411953,103.8339025862589,POINT (103.8339025862589 1.27220342411953),CITY TERMINALS
507,14081,Keppel Rd,Tg Pagar DP Blk F5,1.270896111,103.8308919,POINT (103.8308919 1.270896111),CITY TERMINALS
508,14089,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326,POINT (103.829792773326 1.27046005041763),CITY TERMINALS
509,14101,Keppel Rd,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972,POINT (103.8282580560097 1.26837500002503),CITY TERMINALS
510,14109,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.82722490505579,POINT (103.8272249050558 1.26804601553507),CITY TERMINALS
511,14119,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663,POINT (103.8222827803663 1.26592360897281),MARITIME SQUARE
512,14121,Telok Blangah Rd,Opp HarbourFront Int,1.26591350024271,103.81925660621779,POINT (103.8192566062178 1.26591350024271),MARITIME SQUARE
513,14129,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114,POINT (103.8197787739111 1.26607869101924),MARITIME SQUARE
514,14131,Telok Blangah Rd,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337,POINT (103.8167544115034 1.26740130257465),MARITIME SQUARE
515,14139,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380809,POINT (103.8154695238081 1.2686352773503),MARITIME SQUARE
516,14141,Telok Blangah Rd,HarbourFront Stn/Vivocity,1.26552421466644,103.82211326846237,POINT (103.8221132684624 1.26552421466644),MARITIME SQUARE
517,14151,Telok Blangah Rd,Opp Chr Community Chapel,1.26964765905364,103.8129359412343,POINT (103.8129359412343 1.26964765905364),MARITIME SQUARE
518,14159,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081787,POINT (103.8131541908179 1.26994046445496),MARITIME SQUARE
519,14161,Telok Blangah Rd,Telok Blangah Stn,1.27075866533548,103.81009913005327,POINT (103.8100991300533 1.27075866533548),MARITIME SQUARE
520,14169,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497,POINT (103.809418104345 1.27118550385957),TELOK BLANGAH DRIVE
521,14171,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398,POINT (103.806548570594 1.27145959833005),MARITIME SQUARE
522,14179,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533797,POINT (103.806300005338 1.27188454577735),TELOK BLANGAH DRIVE
523,14189,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624,POINT (103.8039836321462 1.27269303340787),TELOK BLANGAH DRIVE
524,14191,Depot Rd,Blk 105 CP,1.28121833300943,103.81211444400743,POINT (103.8121144440074 1.28121833300943),DEPOT ROAD
525,14199,Depot Rd,Blk 118,1.28131676735406,103.81275056370772,POINT (103.8127505637077 1.28131676735406),DEPOT ROAD
526,14201,Depot Rd,Blk 110,1.28167307267242,103.80914683892263,POINT (103.8091468389226 1.28167307267242),DEPOT ROAD
527,14209,Depot Rd,Aft Hewlett Packard,1.28176397706369,103.80958869712056,POINT (103.8095886971206 1.28176397706369),DEPOT ROAD
528,14211,Depot Rd,ISS Intl Sch,1.28161168409316,103.80521877469815,POINT (103.8052187746981 1.28161168409316),TELOK BLANGAH DRIVE
529,14219,Depot Rd,Opp Blk 114,1.28218647936578,103.80684961252827,POINT (103.8068496125283 1.28218647936578),DEPOT ROAD
530,14221,Kg Bahru Rd,Opp St. Teresa's Ch,1.27359332247784,103.82893371728431,POINT (103.8289337172843 1.27359332247784),CITY TERMINALS
531,14229,Kg Bahru Rd,St. Teresa's Ch,1.27370670186653,103.82857888915174,POINT (103.8285788891517 1.27370670186653),TELOK BLANGAH RISE
532,14231,Kg Bahru Rd,Keppel DP Blk 519,1.27100999999332,103.82667222202473,POINT (103.8266722220247 1.27100999999332),CITY TERMINALS
533,14239,Kg Bahru Rd,Opp Keppel DP Blk 519,1.27178138152481,103.8271423936315,POINT (103.8271423936315 1.27178138152481),TELOK BLANGAH RISE
534,14241,Henderson Rd,Opp Blk 1,1.27914353103301,103.8168725087535,POINT (103.8168725087535 1.27914353103301),TELOK BLANGAH DRIVE
535,14249,Henderson Rd,Blk 1,1.27947405747082,103.81732991211003,POINT (103.81732991211 1.27947405747082),TELOK BLANGAH WAY
536,14259,Telok Blangah Cres,Blk 11,1.27784501068205,103.81865821941,POINT (103.81865821941 1.27784501068205),TELOK BLANGAH WAY
537,14269,Telok Blangah Cres,Blk 10,1.27758480623244,103.81999451121168,POINT (103.8199945112117 1.27758480623244),TELOK BLANGAH WAY
538,14271,Telok Blangah Way,Al-Amin Mque,1.27568194286532,103.81914854048932,POINT (103.8191485404893 1.27568194286532),MARITIME SQUARE
539,14279,Telok Blangah Way,Blk 25,1.27591552267791,103.81920892602811,POINT (103.8192089260281 1.27591552267791),TELOK BLANGAH WAY
540,14281,Telok Blangah Way,Safra Mt Faber,1.27699671573899,103.81804377490617,POINT (103.8180437749062 1.27699671573899),MARITIME SQUARE
541,14291,Telok Blangah Way,Blk 27,1.27468440821038,103.82132649422054,POINT (103.8213264942205 1.27468440821038),TELOK BLANGAH RISE
542,14299,Telok Blangah Way,Opp Blk 27,1.27488820445716,103.82127132943862,POINT (103.8212713294386 1.27488820445716),TELOK BLANGAH WAY
543,14309,Telok Blangah Rise,Blk 41,1.27128899958763,103.82302593897191,POINT (103.8230259389719 1.27128899958763),TELOK BLANGAH RISE
544,14319,Telok Blangah Rise,Blk 28,1.27340685178245,103.82071832142381,POINT (103.8207183214238 1.27340685178245),TELOK BLANGAH RISE
545,14329,Telok Blangah St 32,Blk 67,1.27434961469084,103.8094536607413,POINT (103.8094536607413 1.27434961469084),TELOK BLANGAH DRIVE
546,14331,Telok Blangah Hts,Opp Blk 70B,1.27694611110347,103.8110680555484,POINT (103.8110680555484 1.27694611110347),TELOK BLANGAH DRIVE
547,14339,Telok Blangah Hts,Blk 70A,1.276660654539,103.81124504785828,POINT (103.8112450478583 1.276660654539),TELOK BLANGAH DRIVE
548,14341,Telok Blangah Hts,Opp Blk 59,1.2759338888633,103.81347388887318,POINT (103.8134738888732 1.2759338888633),TELOK BLANGAH DRIVE
549,14349,Telok Blangah Hts,Blk 59,1.27579029839825,103.81339813671549,POINT (103.8133981367155 1.27579029839825),TELOK BLANGAH DRIVE
550,14351,Telok Blangah Dr,Aft Blk 48,1.27275000000424,103.81036111111034,POINT (103.8103611111103 1.27275000000424),TELOK BLANGAH DRIVE
551,14359,Telok Blangah Dr,Blk 50,1.27289055599998,103.81035027797056,POINT (103.8103502779706 1.27289055599998),TELOK BLANGAH DRIVE
552,14369,Depot Rd,The Interlace,1.28153635758335,103.80365927155157,POINT (103.8036592715516 1.28153635758335),DEPOT ROAD
553,14379,Lower Delta Rd,Blk 40,1.27243833303297,103.82379361102515,POINT (103.8237936110252 1.27243833303297),TELOK BLANGAH RISE
554,14381,Bt Purmei Ave,Blk 109,1.27413014152159,103.82554290547176,POINT (103.8255429054718 1.27413014152159),TELOK BLANGAH RISE
555,14389,Bt Purmei Ave,Opp Blk 109,1.27428160509375,103.82500895193466,POINT (103.8250089519347 1.27428160509375),TELOK BLANGAH RISE
556,14391,Telok Blangah Hts,Opp Blk 85,1.27790999999895,103.80858611110148,POINT (103.8085861111015 1.27790999999895),TELOK BLANGAH DRIVE
557,14399,Telok Blangah Hts,Blk 85,1.27763662023223,103.80858552939208,POINT (103.8085855293921 1.27763662023223),TELOK BLANGAH DRIVE
558,14471,Depot Rd,Blk 114,1.28201169102423,103.80664978771298,POINT (103.806649787713 1.28201169102423),TELOK BLANGAH DRIVE
559,14489,Telok Blangah Rise,Blk 36 Mkt/FC,1.2721852066614,103.82170108549552,POINT (103.8217010854955 1.2721852066614),TELOK BLANGAH RISE
560,14491,Telok Blangah Dr,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896,POINT (103.8079488888896 1.27278805556375),TELOK BLANGAH DRIVE
561,14499,Telok Blangah Dr,Telok Blangah Mkt/FC,1.27291305557456,103.8078211111249,POINT (103.8078211111249 1.27291305557456),TELOK BLANGAH DRIVE
562,14501,Telok Blangah St 31,OPP BLK 91A,1.27687216148362,103.80648081848618,POINT (103.8064808184862 1.27687216148362),TELOK BLANGAH DRIVE
563,14509,Telok Blangah St 31,BLK 92B,1.275651111,103.8068061,POINT (103.8068061 1.275651111),TELOK BLANGAH DRIVE
564,14519,Sentosa Gateway,Resorts World Sentosa,1.25352193438281,103.82570322127442,POINT (103.8257032212744 1.25352193438281),SENTOSA
565,14521,Artillery Ave,Village Hotel,1.256432,103.820911,POINT (103.820911 1.256432),SENTOSA
566,14529,Artillery Ave,Opp Village Hotel,1.253226,103.821217,POINT (103.821217 1.253226),SENTOSA
567,14539,Beach View,Beach Station Bus Terminal,1.251427,103.818545,POINT (103.818545 1.251427),SENTOSA
568,15041,Alexandra Rd,Alexandra Retail Ctr,1.274632,103.801892,POINT (103.801892 1.274632),PASIR PANJANG 2
569,15049,Alexandra Rd,Opp Alexandra Retail Ctr,1.274590541032,103.80216344738955,POINT (103.8021634473895 1.274590541032),TELOK BLANGAH DRIVE
570,15051,Alexandra Rd,Alexandra Pt,1.276978,103.8023815,POINT (103.8023815 1.276978),PASIR PANJANG 2
571,15059,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056,POINT (103.8027011111306 1.27686194443878),TELOK BLANGAH DRIVE
572,15071,Sth Buona Vista Rd,Opp Lor Sarhad,1.28142472197061,103.78701416697068,POINT (103.7870141669707 1.28142472197061),PASIR PANJANG 1
573,15079,Sth Buona Vista Rd,Aft Lor Sarhad,1.28077893732919,103.78682778221345,POINT (103.7868277822135 1.28077893732919),PASIR PANJANG 2
574,15091,Sth Buona Vista Rd,Opp Natl Leadership Inst,1.28290732015735,103.78781105381566,POINT (103.7878110538157 1.28290732015735),KENT RIDGE
575,15099,Sth Buona Vista Rd,Natl Leadership Inst,1.28305620100972,103.78789349372825,POINT (103.7878934937282 1.28305620100972),KENT RIDGE
576,15101,Sth Buona Vista Rd,Opp LP 31,1.28617611097876,103.78562083299963,POINT (103.7856208329996 1.28617611097876),PASIR PANJANG 1
577,15109,Sth Buona Vista Rd,LP 30,1.28591970870508,103.78581066082835,POINT (103.7858106608283 1.28591970870508),KENT RIDGE
578,15111,Sth Buona Vista Rd,Sci Pk 2/The Galen,1.28676277798099,103.78484166701072,POINT (103.7848416670107 1.28676277798099),PASIR PANJANG 1
579,15119,Sth Buona Vista Rd,Opp Sci Pk 2/The Galen,1.28703802671813,103.78501111787651,POINT (103.7850111178765 1.28703802671813),KENT RIDGE
580,15121,Sth Buona Vista Rd,Sci Pk 2/The Gemini,1.2889414210404,103.78373044277906,POINT (103.7837304427791 1.2889414210404),PASIR PANJANG 1
581,15129,Sth Buona Vista Rd,Opp Sci Pk 2/The Gemini,1.28916467783169,103.78401870729115,POINT (103.7840187072912 1.28916467783169),KENT RIDGE
582,15131,Sth Buona Vista Rd,Kent Ridge Stn,1.29254343742409,103.78448903561744,POINT (103.7844890356174 1.29254343742409),NATIONAL UNIVERSITY OF S'PORE
583,15139,Sth Buona Vista Rd,Kent Ridge Stn Exit B,1.29241000003008,103.7845849999835,POINT (103.7845849999835 1.29241000003008),KENT RIDGE
584,15141,Pasir Panjang Rd,Labrador Pk Stn,1.27275860463579,103.80095947823813,POINT (103.8009594782381 1.27275860463579),PORT
585,15149,Pasir Panjang Rd,Opp Labrador Pk Stn,1.27341871854745,103.80055546758587,POINT (103.8005554675859 1.27341871854745),PASIR PANJANG 2
586,15151,Pasir Panjang Rd,Opp Mapletree Biz City,1.27389192906939,103.79822208982421,POINT (103.7982220898242 1.27389192906939),PORT
587,15159,Pasir Panjang Rd,Mapletree Business City,1.27426303773784,103.79839350407595,POINT (103.7983935040759 1.27426303773784),PASIR PANJANG 2
588,15161,Pasir Panjang Rd,Pasir Panjang Ctr,1.27443806198132,103.79666055940478,POINT (103.7966605594048 1.27443806198132),PORT
589,15169,Pasir Panjang Rd,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195,POINT (103.796739942902 1.27481499269165),PASIR PANJANG 2
590,15181,Science Pk Dr,Opp Ascent,1.29108496444522,103.78541356072027,POINT (103.7854135607203 1.29108496444522),KENT RIDGE
591,15189,Science Pk Dr,Ascent,1.29079779477822,103.78550255759306,POINT (103.7855025575931 1.29079779477822),KENT RIDGE
592,15191,Pasir Panjang Rd,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981,POINT (103.7926357125798 1.27581227029734),PORT
593,15199,Pasir Panjang Rd,Opp Currency Hse,1.27604240853686,103.79318399639808,POINT (103.7931839963981 1.27604240853686),PASIR PANJANG 2
594,15201,Pasir Panjang Rd,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152,POINT (103.7897086143715 1.27680819120105),PORT
595,15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963,POINT (103.7902343272996 1.27706561928684),PASIR PANJANG 2
596,15211,Pasir Panjang Rd,Opp Pasir View Pk,1.27792442096507,103.78642808592167,POINT (103.7864280859217 1.27792442096507),PORT
597,15219,Pasir Panjang Rd,Pasir View Pk,1.27818114088895,103.78701031206879,POINT (103.7870103120688 1.27818114088895),PASIR PANJANG 2
598,15221,Pasir Panjang Rd,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584,POINT (103.7854895540158 1.27949923466491),PASIR PANJANG 1
599,15229,Pasir Panjang Rd,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029,POINT (103.7857272715603 1.27937638961898),PASIR PANJANG 1
600,16009,Clementi Rd,Kent Ridge Ter,1.29425341056334,103.76988323197696,POINT (103.769883231977 1.29425341056334),NATIONAL UNIVERSITY OF S'PORE
601,16011,Pasir Panjang Rd,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443,POINT (103.7818693041344 1.28277766355314),PASIR PANJANG 1
602,16019,Pasir Panjang Rd,Haw Par Villa Stn,1.28278078585184,103.78217614858187,POINT (103.7821761485819 1.28278078585184),PASIR PANJANG 1
603,16021,Pasir Panjang Rd,Opp Gloria Mansion,1.28625793147796,103.77981027693801,POINT (103.779810276938 1.28625793147796),PASIR PANJANG 1
604,16029,Pasir Panjang Rd,Gloria Mansion,1.28608472200879,103.78022138902949,POINT (103.7802213890295 1.28608472200879),PASIR PANJANG 1
605,16031,Pasir Panjang Rd,Opp S'pore Science Pk II,1.28800629048399,103.77846479413628,POINT (103.7784647941363 1.28800629048399),PASIR PANJANG 1
606,16039,Pasir Panjang Rd,S'pore Science Pk II,1.28799020188116,103.77872029260048,POINT (103.7787202926005 1.28799020188116),PASIR PANJANG 1
607,16041,Pasir Panjang Rd,OPP LUXE VILLE,1.2893086506189,103.77660095143266,POINT (103.7766009514327 1.2893086506189),PASIR PANJANG 1
608,16049,Pasir Panjang Rd,WHITEHAVEN,1.28910696351866,103.77738952047318,POINT (103.7773895204732 1.28910696351866),PASIR PANJANG 1
609,16051,Pasir Panjang Rd,The Crystal Tabernacle Ch,1.29014861601908,103.77426036615236,POINT (103.7742603661524 1.29014861601908),PASIR PANJANG 1
610,16059,Pasir Panjang Rd,Jamiyah Halfway Hse,1.28967266173408,103.77594136139503,POINT (103.775941361395 1.28967266173408),PASIR PANJANG 1
